,baseMean,log2FoldChange,lfcSE,pvalue,padj
SEC61B,1484.125345,0.055062617,0.063431157,0.10371336,0.563461249
CHMP4A,1667.040692,-0.051149426,0.061905108,0.10380464,0.563486428
COG7,538.347612,-0.040353518,0.065453747,0.103825034,0.563486428
ZNF862,344.5626122,-0.03111469,0.061714133,0.103866429,0.563486428
INTU,421.713187,0.030012621,0.061146117,0.103987712,0.563488582
SNX5,3324.362487,-0.049341727,0.066144267,0.103999422,0.563488582
ZDHHC21,827.1564192,-0.034085862,0.063131842,0.103994388,0.563488582
APH1B,1095.483629,-0.049758679,0.067276536,0.104080011,0.563675739
MXRA5,164.7127471,0.025092803,0.058801121,0.104122391,0.563675739
ZNHIT2,325.3939878,0.032941012,0.062584298,0.104207099,0.563894869
CLOCK,856.6430287,0.034906151,0.063234763,0.104564858,0.56482655
GPX3,7809.206242,0.043072954,0.057750588,0.104462719,0.56482655
HLA-DOA,64.96046658,-0.018215974,0.055937262,0.104481124,0.56482655
SLC22A4,237.2332239,0.032213457,0.062191621,0.104600791,0.56482655
TNRC18,6020.506864,0.054234728,0.059077954,0.104583529,0.56482655
CALCOCO1,5682.842054,-0.050899195,0.064474161,0.104647476,0.564839405
SART1,2917.400564,0.044983186,0.066609066,0.104762231,0.565219501
ZFX,1292.121675,-0.04272635,0.066361832,0.104852796,0.565468825
CMPK1,3713.395651,0.051201573,0.059184464,0.104956867,0.565502541
CRACR2A,121.1738325,0.027708236,0.060094723,0.104952937,0.565502541
JAK3,532.4956489,0.036450241,0.063243158,0.104992118,0.565502541
DDIAS,119.643039,-0.019470829,0.056358847,0.105271874,0.566066032
OCSTAMP,88.93811263,0.019431208,0.056396136,0.105203826,0.566066032
RNF113A,687.3204533,-0.046272289,0.066108098,0.10527434,0.566066032
SNAPC2,505.0663133,0.03267903,0.062457084,0.105170395,0.566066032
AGAP6,649.7422023,-0.041516683,0.0647309,0.105324858,0.566080846
SEL1L3,1801.495576,-0.050677674,0.058213746,0.105365899,0.566080846
CSNK1G3,700.0714365,0.040519672,0.066835392,0.105421102,0.566138852
BTG1,7209.792315,-0.041800379,0.062869025,0.105505473,0.566353377
PRMT3,411.8076853,0.035826981,0.063859565,0.105714955,0.567239039
MPZ,62.96728005,-0.014713609,0.054731714,0.105866412,0.567812741
AKAP9,3466.651377,-0.050669633,0.061340762,0.106079835,0.567909653
CCN3,59.20703549,0.016620883,0.055350119,0.106151753,0.567909653
CRTC3,1797.151339,0.047626229,0.065313103,0.106111024,0.567909653
MANBA,4478.515507,-0.053102931,0.055783487,0.105932138,0.567909653
PHRF1,2168.444407,0.038998759,0.063122395,0.106128165,0.567909653
SCRN1,2554.088267,0.05067693,0.062297831,0.106092231,0.567909653
SLC25A37,666.7592495,0.039002701,0.064587809,0.106210017,0.567983016
LUC7L3,3226.983707,-0.049510121,0.0628006,0.106346572,0.568474823
YPEL5,2517.252753,-0.051705719,0.064216572,0.106394637,0.568493387
VPS35L,1790.443545,-0.05181164,0.062452946,0.106572623,0.56920585
ABCF2-H2BK1,341.6918054,0.034765671,0.063447744,0.106979958,0.569948804
AURKAIP1,1900.291696,0.04864004,0.063975114,0.106963702,0.569948804
C2orf74,327.5424265,-0.036310779,0.063940977,0.106955023,0.569948804
GLB1L2,354.6153302,0.034667388,0.06315989,0.10697649,0.569948804
KCTD10,2158.970637,0.043695175,0.065625255,0.106944938,0.569948804
SLC25A20,1210.102517,-0.043363295,0.065637038,0.106856353,0.569948804
CERS2,5916.853368,0.045466676,0.055506874,0.107113238,0.570182327
SEC11A,4388.02478,-0.051214553,0.058444803,0.10708335,0.570182327
BCR,470.0809295,0.034880169,0.062766036,0.1073571,0.57028986
CTSZ,80762.49454,0.051459708,0.048896679,0.10729735,0.57028986
FNDC3B,6498.145489,0.041290797,0.066188827,0.107318976,0.57028986
SDC2,4155.259342,0.044533922,0.06474859,0.107299704,0.57028986
SIAH2,596.5092742,0.031501579,0.061862525,0.107221869,0.57028986
C17orf113,32.17001758,-0.01378121,0.054457603,0.107428367,0.570430757
LLGL2,366.5045272,-0.03284531,0.062423196,0.107536768,0.570655267
PSMC5,2825.080211,0.052745634,0.062316482,0.107604931,0.570655267
STK38L,1378.893552,0.040215766,0.065046391,0.107599245,0.570655267
ANKZF1,902.0437643,-0.049804596,0.063018044,0.108173061,0.572184721
DNTTIP1,1517.610124,-0.04880382,0.055616756,0.108207496,0.572184721
GPR160,119.6203228,-0.022215028,0.05743516,0.108175294,0.572184721
GSK3B,1831.771795,0.024442128,0.057139325,0.108116538,0.572184721
HNRNPR,3580.007237,0.051814914,0.059862535,0.108005771,0.572184721
TARBP1,693.7755385,-0.037537914,0.064781148,0.107951552,0.572184721
URM1,1772.893183,0.043459659,0.064706503,0.108076747,0.572184721
GARIN1A,151.8116047,-0.022997738,0.05777945,0.108402106,0.572976139
CNNM2,387.8836387,-0.027516919,0.059811379,0.108521755,0.572992714
NCOA1,1510.484256,-0.043212875,0.065671711,0.108582513,0.572992714
PPP1R8,1076.978056,0.043778587,0.065587748,0.108585018,0.572992714
SHARPIN,1664.512526,0.03831924,0.064537933,0.108491131,0.572992714
MYD88,4347.868871,0.038512286,0.057923771,0.108705303,0.573390114
SEC14L1,6077.937277,-0.048695782,0.058248171,0.108783163,0.573563502
CMIP,3788.273222,0.050672723,0.064893332,0.109181627,0.573611951
DRG2,876.3953623,0.047326399,0.062644357,0.108912765,0.573611951
KIAA1671,1027.25083,0.054042642,0.066819351,0.109215717,0.573611951
MRM1,215.3616069,0.033869272,0.062726141,0.109110984,0.573611951
MRPS25,2140.008991,0.052889652,0.063275267,0.108895983,0.573611951
MRPS26,921.1010827,0.047743678,0.064772646,0.109287272,0.573611951
PPAT,289.1216679,0.033069876,0.062240912,0.1090525,0.573611951
SCN9A,558.023603,-0.031444355,0.061669349,0.109257756,0.573611951
TIE1,293.209421,0.024014487,0.058205591,0.10907209,0.573611951
TMEM11,856.9848958,0.041487896,0.065162866,0.109203003,0.573611951
ZNF226,389.3656233,-0.031646873,0.061659185,0.109253882,0.573611951
PGAP6,5920.447904,0.042087132,0.063660117,0.109348248,0.573695806
ASB3,488.943977,-0.04048174,0.06491343,0.109424891,0.573713741
MYOF,7946.006315,0.047163728,0.063993162,0.109441667,0.573713741
RHBDD1,852.788475,0.035901106,0.063334453,0.109581551,0.57401253
ZNF112,120.5124124,-0.024944801,0.058525453,0.109588713,0.57401253
ZDHHC12,1193.219132,0.038703114,0.064808318,0.109678243,0.574245554
ATF4,11779.45912,0.05652794,0.062236378,0.109904882,0.574488452
DDR1,548.5550714,0.030482274,0.060939564,0.109904029,0.574488452
TCEANC,97.85622221,-0.021578032,0.057214239,0.109838406,0.574488452
TNS3,20646.71136,0.049647432,0.060690764,0.109815262,0.574488452
GASK1A,961.7000418,-0.047127889,0.064135797,0.109969748,0.574591933
GPATCH1,338.8871928,-0.033788698,0.062831224,0.110035484,0.574699873
FCGBP,9008.219214,-0.021162713,0.056990958,0.110140565,0.575013129
DNAAF9,2076.278428,-0.049889163,0.059747308,0.110304556,0.575476265
GABARAPL2,1910.367568,-0.04886147,0.062159075,0.110395639,0.575476265
HDAC2,2580.437361,0.050926957,0.051819856,0.110454971,0.575476265
TMEM170B,1492.993719,-0.045249555,0.065681957,0.110424755,0.575476265
TMEM212,66.52769925,-0.021160668,0.056982696,0.110366151,0.575476265
ANKRD13B,85.64466939,0.017371053,0.055562244,0.110531932,0.575641993
AURKA,920.0243071,-0.046999209,0.064327678,0.110589513,0.575706695
AVEN,327.0367309,0.039674456,0.064790917,0.110636417,0.575715786
PDP2,549.5427026,-0.041577295,0.064685155,0.110750973,0.57587761
SLC44A2,3284.302536,-0.040255146,0.063429839,0.110827146,0.57587761
TMEM214,2147.022368,0.040635303,0.064782831,0.110824817,0.57587761
TNFSF9,370.9064871,0.033733006,0.062353261,0.110866804,0.57587761
ZNF575,95.86044213,0.020520069,0.056647847,0.110893367,0.57587761
CTU1,334.8006503,0.029154904,0.060487232,0.111001839,0.575935272
GP1BA,52.35365933,0.017414178,0.055581812,0.110984702,0.575935272
NCK2,1082.597071,0.041020449,0.065047154,0.11108517,0.575935272
TPST1,142.2104365,-0.02787473,0.060042867,0.11105067,0.575935272
GAB3,1328.060066,-0.041707035,0.064721242,0.111151533,0.576045081
FHIP2B,1675.149197,0.047123636,0.061128737,0.111256255,0.576353512
PARG,729.6584055,0.044290445,0.065874203,0.111436432,0.576818137
RBM19,1859.338887,0.044138338,0.06553125,0.111397204,0.576818137
CADM1,2411.144644,-0.048504927,0.066279886,0.111579603,0.577324823
RABL6,4407.501923,0.044736422,0.05815681,0.111783753,0.578146478
PLEKHB1,39.19964011,-0.016297726,0.055444558,0.111885705,0.57821559
SH3GL1,2834.968261,0.051488872,0.061334083,0.111887823,0.57821559
CDC37,7666.862146,0.055794642,0.061054847,0.111972194,0.578417142
TAMM41,212.6916183,-0.03193359,0.061303688,0.112082287,0.578751348
CHCHD7,1317.870408,-0.050803665,0.058759415,0.112196276,0.578871033
GLIS2,44.45341806,0.015022338,0.054798295,0.112155505,0.578871033
ACTR3,12054.58893,0.037266641,0.053655605,0.112322154,0.579286062
DYM,1117.431634,-0.048290761,0.065910375,0.112583584,0.579824872
IKZF4,370.8310064,0.033800741,0.062446491,0.112608548,0.579824872
NAA40,1221.495724,-0.046922099,0.064664769,0.112588717,0.579824872
XPA,413.6819061,-0.040611499,0.064396438,0.112506378,0.579824872
B3GLCT,425.9276429,-0.034352822,0.061998952,0.113216169,0.580035166
CIRBP,4915.162889,-0.045890321,0.059021426,0.113067821,0.580035166
KLK4,77.89434631,0.017604924,0.055645076,0.112824272,0.580035166
LAP3,10583.68805,0.052905185,0.065434123,0.113063241,0.580035166
MLLT3,90.92765821,-0.022032052,0.057278774,0.112867971,0.580035166
NCAPH2,1225.855324,0.044669578,0.065404167,0.113034933,0.580035166
NIPAL3,888.7636668,-0.048740631,0.061604741,0.113202817,0.580035166
PEX2,685.1331654,-0.039222082,0.064395276,0.112814634,0.580035166
RHOG,2896.57104,0.038742083,0.059288644,0.113194979,0.580035166
SCP2,3432.248821,-0.047880873,0.067126019,0.112956929,0.580035166
SPEN,3152.968978,0.029420773,0.059382738,0.113225542,0.580035166
TRMT1,1090.307586,0.041187149,0.065504274,0.113240845,0.580035166
UPF2,1700.700393,-0.045332402,0.062679014,0.112970616,0.580035166
LGALS1,15653.81623,0.032652212,0.056801848,0.113299439,0.580102226
APPL2,668.5314488,-0.040594142,0.064965157,0.113530253,0.580142442
ATP7A,1078.566165,-0.035308648,0.063001685,0.113369188,0.580142442
MPDZ,2111.169723,-0.044090797,0.064745701,0.113437681,0.580142442
SYF2,1793.418932,-0.045525665,0.062752072,0.113534818,0.580142442
SYNCRIP,3908.149689,0.044195762,0.064522312,0.113464079,0.580142442
CDCA8,417.2946813,-0.038286421,0.063690777,0.113607418,0.580280838
IFNGR1,4649.912344,-0.04678361,0.057187441,0.113872112,0.580470035
LILRA4,60.03688029,-0.016737092,0.055326087,0.113713863,0.580470035
PAPLN,1560.0431,0.042097088,0.065693473,0.113827291,0.580470035
PIGCP1,84.52045234,0.022198761,0.057334033,0.113820932,0.580470035
PNN,2946.416431,-0.050836332,0.056731487,0.11375136,0.580470035
SETDB2,2158.168694,-0.048314541,0.065164952,0.114028169,0.581033223
BCL2,354.7095916,0.031317299,0.060856745,0.114122742,0.581077381
ZNF100,281.1344486,-0.031136879,0.061358582,0.114127991,0.581077381
ANLN,894.7852045,-0.034992199,0.064281743,0.114281913,0.581628787
ITGA4,1169.133616,0.036115445,0.064242921,0.114330209,0.581642391
CNST,606.5828772,0.030032419,0.059659946,0.114449946,0.582019291
SLC25A14,137.0512616,-0.027898167,0.059803276,0.114620455,0.582653982
COMT,6511.714256,0.047044192,0.062821584,0.114917927,0.583115288
GDF15,2200.298997,0.050004713,0.062895603,0.115031371,0.583115288
KLF8,91.12989655,-0.021831365,0.057182649,0.114995124,0.583115288
NHEJ1,301.3256918,0.022255958,0.057394862,0.114796956,0.583115288
PTPRK,68.67659984,0.011460064,0.053828504,0.114805945,0.583115288
TSNAX,1431.554659,-0.042398888,0.064153211,0.114960493,0.583115288
ZRANB1,1531.447681,-0.049279564,0.059145584,0.11499985,0.583115288
TALDO1,7335.70473,0.058246883,0.068918997,0.115242196,0.583951812
ALDH9A1,2226.355272,-0.04471791,0.062526433,0.116011157,0.585201513
CASP10,640.3635524,-0.043682979,0.068210324,0.115815662,0.585201513
CENPO,507.1302581,0.035439427,0.062821004,0.116081574,0.585201513
CLCN4,434.9890185,-0.026501868,0.059151407,0.115787261,0.585201513
CYP4X1,389.8065639,-0.033678116,0.062207832,0.116019103,0.585201513
EFHC1,287.016768,-0.026888894,0.059322356,0.115818757,0.585201513
ENDOG,505.6490107,0.039113578,0.063899748,0.115561062,0.585201513
ERP29,5050.259437,-0.050740037,0.055223937,0.116145302,0.585201513
HP,110.3105992,-0.022997792,0.057662441,0.115712209,0.585201513
MNT,1323.173781,0.035355632,0.064228605,0.115883881,0.585201513
MTG1,1198.832629,0.057777614,0.072446463,0.116166759,0.585201513
RNF38,1242.145791,0.04889842,0.059303069,0.115662353,0.585201513
STX18,1408.561206,-0.049596206,0.059858934,0.116010094,0.585201513
TMEM177,97.26117312,0.024948366,0.058777243,0.116066603,0.585201513
UFL1,1417.510129,-0.041845773,0.063114437,0.11617735,0.585201513
FAM120AOS,1587.474197,-0.048622301,0.058841845,0.116391149,0.585584355
TERF1,526.7840173,-0.041054582,0.06572721,0.116336602,0.585584355
WIPF2,2100.239587,0.028883001,0.059762264,0.116378412,0.585584355
PEDS1,1591.200308,0.048095151,0.062056655,0.116525658,0.5858129
ZFP30,254.6252278,-0.032930446,0.061950644,0.116528474,0.5858129
SLC2A13,637.3702321,-0.041528476,0.064298942,0.116594593,0.585914256
FNIP1,1789.101693,-0.048324095,0.058752226,0.11668341,0.58612955
GTF2B,826.1866468,-0.045333246,0.064327606,0.11686909,0.586831049
WDR3,626.1676158,0.034946921,0.062664819,0.116965895,0.587085902
CTSF,264.5390688,-0.026054961,0.058943703,0.117063614,0.587114089
NPEPPSP1,232.085095,-0.029207089,0.060315146,0.117062817,0.587114089
DESI1,1264.446072,0.042896212,0.065230446,0.117169256,0.58741257
ZSWIM6,1582.901366,-0.047141149,0.054759278,0.117215278,0.58741257
ANAPC1P4,136.9054861,0.026462334,0.059117617,0.117393969,0.587888718
TAF4B,101.3724038,0.022817721,0.057564788,0.117415114,0.587888718
VHL,1615.803589,-0.046696373,0.062572218,0.117448628,0.587888718
ALAD,1595.211791,-0.047070102,0.061928239,0.117602644,0.588037074
APOBEC3B,346.9645916,-0.034833495,0.062548524,0.117779389,0.588037074
ARHGAP39,238.9387201,0.030033257,0.060628979,0.117847261,0.588037074
HNRNPU,11633.94558,-0.05096826,0.051081304,0.117534611,0.588037074
SMPD4,2440.585603,0.042948686,0.063196738,0.117717689,0.588037074
TOMM40,4615.316162,0.044543108,0.063354322,0.117735146,0.588037074
UPK3BL1,567.5681039,0.026716625,0.058960207,0.117713853,0.588037074
ZNF26,537.577182,0.042655928,0.064557692,0.11783081,0.588037074
PSMD10,1332.082724,-0.048088815,0.061087364,0.117923254,0.588089501
RNF207,260.2699343,0.025685055,0.058487408,0.117950024,0.588089501
ADGRE4P,408.2009176,-0.034716534,0.062565157,0.118118943,0.588139165
ETV5,1584.968764,0.035136012,0.062574921,0.118009713,0.588139165
MID1,51.19095212,-0.015814029,0.054989479,0.118144513,0.588139165
SIGLEC10,1454.250622,0.041171357,0.06122319,0.118095324,0.588139165
PRRC2C,8623.61498,-0.051838706,0.05833447,0.118232765,0.58825174
RNF11,1640.461844,0.044018803,0.063261728,0.118259409,0.58825174
GIT1,2486.20052,0.039456113,0.059575847,0.118345978,0.588270845
MORN1,111.1515371,0.024283502,0.058152341,0.118355535,0.588270845
RHOT1,1777.283801,-0.047522338,0.060640669,0.11848162,0.588668036
RBMX,3053.804348,-0.049690443,0.049210489,0.118709503,0.589570494
CAMTA2,2773.076871,0.038062731,0.065456403,0.11901183,0.589853185
CCDC121,45.12782147,-0.014518572,0.054599677,0.118980981,0.589853185
CYCS,3828.520753,0.042421827,0.064038668,0.118943552,0.589853185
DBI,8024.751918,-0.045172515,0.063473824,0.1189892,0.589853185
FPGT,594.4774505,-0.027657234,0.059620992,0.119044023,0.589853185
MMP2,4724.657558,-0.04235285,0.06377597,0.119008528,0.589853185
CDK2AP2,1199.845636,0.031295777,0.060935083,0.119186126,0.590117897
PIM1,9223.492075,0.042752806,0.06043185,0.119190022,0.590117897
RXRA,5137.737157,0.038537071,0.055413244,0.119321272,0.590309235
TBCE,422.7845666,-0.025862665,0.058763391,0.119298716,0.590309235
MBD1,2063.641028,0.045580036,0.062850393,0.119462488,0.590320645
MROH7-TTC4,56.54409193,-0.016538404,0.055218488,0.119420512,0.590320645
SPEG,132.7658346,0.023088191,0.057638225,0.119462198,0.590320645
SLC7A6OS,856.9986152,-0.040719514,0.062448212,0.119540138,0.590475483
CCDC174,662.5386799,-0.036961742,0.063604816,0.119750336,0.591139521
SRA1,1197.874647,0.054778525,0.071567891,0.119767306,0.591139521
EIF5A,9815.577027,0.034046377,0.056417183,0.119817125,0.591156549
OR6Y1,43.67604919,-0.015209126,0.054814175,0.119897061,0.591322103
ANKRD24,61.70215404,-0.015870534,0.054996388,0.120029672,0.591332215
ASS1,6048.226413,-0.045984888,0.065491507,0.120126359,0.591332215
CFAP298,753.953321,0.043974807,0.063028034,0.120131025,0.591332215
IL1RAP,516.5008622,-0.041083092,0.063908347,0.120084221,0.591332215
SLC26A6,865.1086039,0.032741214,0.061620347,0.12008213,0.591332215
PTMA,24499.47025,-0.049617192,0.054499145,0.120209508,0.591490165
BBIP1,229.7315953,-0.027582266,0.059475653,0.120411999,0.592095013
CRIPT,427.0300661,-0.040323467,0.06421796,0.12047176,0.592095013
NCKIPSD,843.1631852,0.042056417,0.0634476,0.120465631,0.592095013
SNCG,80.25668872,0.018562061,0.055894858,0.120556611,0.592283713
TPBGL,118.7198046,0.020850477,0.056741186,0.120770221,0.593104602
DGAT1,1621.360151,0.036730014,0.063506522,0.120930011,0.593432143
DIS3L2,555.8980631,0.039008452,0.063127398,0.120922044,0.593432143
POLR3B,348.8208562,-0.032913411,0.061643494,0.120992987,0.593512731
EDRF1,430.1409323,-0.033054127,0.06168864,0.121173566,0.594169921
FBXO10,1005.092769,-0.045250628,0.064069134,0.121330521,0.594253867
NOTCH2NLB,162.0811598,-0.021785903,0.057064632,0.121297592,0.594253867
SMPDL3A,696.8972068,-0.036923167,0.063007021,0.121303802,0.594253867
MED25,3422.014848,0.04041093,0.063545843,0.121385702,0.59429582
IRF7,3267.927053,0.033022836,0.061480324,0.121444632,0.594356089
DNAJC5,7292.704161,0.05179059,0.057938871,0.121627571,0.59456668
IDH1,9678.443735,-0.050703511,0.055893207,0.12158795,0.59456668
TMEM147,1824.08577,0.043534431,0.063263106,0.121587341,0.59456668
AIMP2,555.0230792,0.037861729,0.061643502,0.123373563,0.595115232
AMY2B,348.4134769,-0.031443185,0.061080923,0.122135672,0.595115232
AP3D1,7558.35825,0.04569241,0.061104416,0.122508175,0.595115232
B3GNT9,139.6295021,0.026412244,0.058957068,0.12239332,0.595115232
CCT2,2346.129158,0.046180709,0.060339418,0.122771166,0.595115232
CDKN2B,491.1867898,0.03754415,0.062909168,0.122562575,0.595115232
CEP112,163.1714835,-0.024816291,0.058265223,0.122667965,0.595115232
CFTR,111.9741092,-0.015583756,0.054885604,0.123262774,0.595115232
CNOT3,1544.430532,0.042127402,0.063229651,0.122045086,0.595115232
DDX31,432.6838235,0.037603601,0.063149977,0.123215338,0.595115232
DNAJB11,2698.315648,0.04662188,0.059704216,0.123238343,0.595115232
DNAJB13,36.97001699,-0.014688918,0.054648838,0.122332258,0.595115232
FARSA,2805.578856,0.038045524,0.061467126,0.12308592,0.595115232
FIG4,2332.695136,-0.046564902,0.061718797,0.122960771,0.595115232
ITGAX,9885.535761,0.043664509,0.062783656,0.122634413,0.595115232
KLF11,930.5461489,-0.046423581,0.061793442,0.123226909,0.595115232
LMO4,2105.464907,0.043569384,0.061717267,0.122736311,0.595115232
LRFN3,302.5482582,0.024341827,0.058070072,0.123350565,0.595115232
MARVELD3,49.81937226,-0.016912325,0.05532099,0.122724558,0.595115232
MYO1D,2493.619511,0.047817653,0.0606052,0.123258995,0.595115232
NAE1,480.2312118,0.039929307,0.062593807,0.123270182,0.595115232
NECAP1,935.6801083,-0.046116595,0.062260328,0.122781279,0.595115232
NFS1,597.1019337,-0.042929789,0.062099759,0.122444773,0.595115232
PPP2R5C,3041.128766,-0.047808392,0.064374258,0.122992228,0.595115232
