,baseMean,log2FoldChange,lfcSE,pvalue,padj
ZNF134,587.8750625,0.021549675,0.071038786,0.571008798,0.734226549
TUBB1,12.92292317,-0.007846015,0.080758721,0.571044409,NA
TRDN,39.3435594,-0.012143922,0.07958389,0.571247289,NA
ZMYM6,939.0359304,0.022596411,0.06785011,0.571408104,0.734646871
PADI1,24.47090644,-0.009781256,0.080301205,0.571443208,NA
RBM33,1906.486111,-0.016850661,0.076974365,0.571540728,0.734724261
ZNF385B,35.12065229,-0.012467045,0.079458986,0.571616882,NA
ACOXL,8.251293494,-0.006284986,0.081007379,0.571623039,NA
PRDM2,1051.89979,0.023266807,0.061421791,0.571659614,0.734783974
PSMA7,6108.499699,-0.020146741,0.041396005,0.571810837,0.734885231
FAM221A,117.0798529,0.016967421,0.076916162,0.571868707,NA
ASF1B,619.3111182,0.02309267,0.064155254,0.571905002,0.734913141
ARHGEF17,584.0591624,-0.023447778,0.061782343,0.572079867,0.735044734
LRRC59,4711.268194,0.022772644,0.052365229,0.572305743,0.735241826
TIGD7,52.5043026,0.01452237,0.078827714,0.57235014,NA
SLC25A1P5,48.13803805,0.01446973,0.078573094,0.57237967,NA
CMTM2,9.071442588,-0.006773123,0.080935471,0.572428903,NA
BMP2,66.3509672,-0.015872895,0.07769408,0.57259641,NA
NTHL1,111.3915671,0.017618553,0.076367444,0.572621057,NA
PARD6BP1,7.193182677,0.004346471,0.081237851,0.572957691,NA
PCDHA2,14.76810031,-0.007487555,0.080802136,0.573346523,NA
DUS3L,1093.915204,-0.023205315,0.064666915,0.573541882,0.73673659
HYCC1,926.6467036,0.021373853,0.07107861,0.573622724,0.73674714
DNAJC16,597.4761653,0.022150828,0.067430086,0.573756821,0.736826079
SPR,1411.254726,-0.023406358,0.058318287,0.573878024,0.736874734
CCDC74B,21.8671006,-0.007047199,0.080862687,0.573902661,NA
PI4K2A,6947.542835,-0.018751699,0.037087731,0.573939991,0.736874734
CAMSAP1,1930.31677,-0.022444267,0.067684623,0.574014239,0.736876795
FXYD3,8.472150652,0.00649187,0.080975835,0.574139623,NA
PMF1-BGLAP,46.26471481,-0.011102869,0.079892031,0.574261397,NA
ABCG2,341.872292,0.019052474,0.0740544,0.574440259,0.737302306
NAAA,934.8859218,-0.023013031,0.053914459,0.574491071,0.737302306
TIE1,178.3674215,-0.017218351,0.077009053,0.574501659,NA
SRGAP2D,67.26100481,0.012641564,0.079221979,0.574623897,NA
BUB1B,1018.536519,0.020900293,0.072024073,0.574718994,0.737501514
ZGLP1,54.3340236,-0.015187263,0.077991646,0.574861878,NA
DGKG,43.39407417,0.009256452,0.080402935,0.574874799,NA
ZNF2,171.1660798,-0.018679629,0.075012177,0.574956286,NA
N6AMT1,122.7650381,0.016958484,0.076814213,0.575077935,NA
SSUH2,36.54569191,-0.011573372,0.07971591,0.575103699,NA
CAMK1G,44.56127068,-0.010314769,0.080107134,0.575184426,NA
ZBTB16,25.26183071,-0.0110746,0.079836777,0.575233625,NA
ZSWIM4,672.9917014,-0.021288644,0.070979156,0.575250993,0.738090826
ZNF446,174.9517228,-0.01867195,0.075011451,0.575365218,NA
ANKRD10,3676.827548,0.022563969,0.056920661,0.575489334,0.738303251
ZNF622,2172.397038,-0.020891812,0.044659568,0.575801065,0.738609762
RADX,56.7224715,0.010250706,0.080161184,0.576101925,NA
SMAP1,845.2387633,0.02303956,0.055764077,0.576246382,0.738998241
MRPL57,799.362873,-0.022767035,0.054309246,0.576249614,0.738998241
TMEM119,1211.953597,0.015378859,0.077902221,0.576345812,0.739028178
KCNK5,8.184206585,0.006199765,0.081010921,0.576491892,NA
LZTFL1,335.28891,0.02131098,0.070606162,0.576526637,0.739166608
FCF1P7,12.01064723,-0.007148976,0.080823704,0.576730156,NA
PMS2P4,8.616329102,-0.006407684,0.080967101,0.576920759,NA
NCCRP1,8.591452614,0.006329055,0.080991663,0.577042867,NA
ZNF780A,723.7761697,0.021770864,0.069259591,0.577104457,0.739813928
DGCR8,956.7096684,0.0232183,0.061785009,0.577197086,0.739839176
PHB1P6,19.26732316,-0.008904223,0.080488233,0.57744603,NA
XKRX,15.66002116,-0.0085705,0.080560887,0.577500249,NA
FBXO16,38.01563837,0.011409084,0.079765009,0.577502866,NA
HTRA1,5531.131082,0.022368144,0.066449483,0.577539903,0.740185064
P2RY2,51.98594489,-0.013468952,0.078892662,0.577623002,NA
PIAS1,2015.541399,-0.023036082,0.061284209,0.577670377,0.740258755
UBE2L6,5272.477514,-0.021785861,0.0636036,0.578181972,0.740820756
SLC6A9,80.59533828,-0.015006841,0.077989657,0.578356713,NA
SPON1,15.28957081,-0.006452506,0.080947798,0.578380128,NA
DNTTIP1,1718.233662,-0.02050622,0.045187606,0.578622198,0.741291182
HEY1,9.643026512,0.006199301,0.080995457,0.57872293,NA
RC3H2,1465.257032,0.021658737,0.067916057,0.578894197,0.741545995
NT5DC3,87.39435698,-0.015093408,0.077867823,0.578918329,NA
ENPP7P1,10.96289894,-0.006769359,0.080898778,0.578931367,NA
TENT4B,556.1012343,0.02372972,0.064092448,0.579143643,0.741697655
CASP8,1203.061451,0.022686198,0.053999824,0.579181984,0.741697655
LGMN,12396.54948,-0.023146102,0.053677556,0.579231943,0.741697655
KCNF1,163.7007341,-0.019107547,0.07419698,0.579239367,NA
ARHGEF28,89.92220036,-0.010713823,0.079942094,0.5793759,NA
SMIM8,165.3942654,0.01949638,0.073713975,0.579510922,NA
TMEM141,505.6996137,-0.022945152,0.058226736,0.579513795,0.741964904
DDAH1,11.45530286,0.006284224,0.080984047,0.579599445,NA
SYT5,45.20612016,-0.008750966,0.080439209,0.579600481,NA
RDM1,20.80342088,0.008694106,0.080522813,0.579777413,NA
PDE4DIPP6,24.86413793,0.00982181,0.080235943,0.579790207,NA
GRK7,11.51848665,-0.007241694,0.080814454,0.579825657,NA
CAND2,7.639325014,-0.005991626,0.081012075,0.580365173,NA
NFYA,1162.456898,-0.021926969,0.050964147,0.580373214,0.742971464
NOTCH2NLB,138.9931121,0.016680416,0.07682794,0.580463494,NA
CALCOCO2,954.6730801,0.022170448,0.066398205,0.580532041,0.743081012
CLHC1,210.35605,0.018351921,0.075003207,0.58088864,0.74343233
ZNF83,690.4828007,-0.021554808,0.069204183,0.580953083,0.74343233
CD3G,9.717728395,0.006484039,0.080953631,0.581031534,NA
TXNIP,10961.24856,-0.021319485,0.053347188,0.581049933,0.743462477
SLC40A1,158.5294234,-0.015523746,0.077540046,0.581173497,NA
FAM228A,8.098625794,0.005181478,0.081126104,0.581183012,NA
BCR,496.1063215,-0.021146949,0.069769123,0.581222302,0.743589234
CDH26,14.52856549,-0.006655358,0.080862103,0.581365833,NA
RIPOR2,32.84136383,0.009522523,0.080301487,0.581381777,NA
NRTN,13.12385617,-0.007690211,0.080710052,0.58138478,NA
CEACAM1,23.64552765,0.007997382,0.080651959,0.581415942,NA
COL23A1,93.664813,-0.017621585,0.075734254,0.581459102,NA
GINS4,337.0483591,-0.017442278,0.075906788,0.581583868,0.743899934
FCRLB,340.6051554,-0.022231723,0.066351759,0.58165871,0.743899934
EEF2KMT,272.2311328,0.022133016,0.066963277,0.581685161,0.743899934
PCDHB11,9.193910111,-0.00597501,0.081015914,0.581753827,NA
RFX2,369.9656941,-0.018166048,0.075108242,0.581875059,0.744030781
ZNF189,486.7939584,0.021783478,0.060624305,0.581934169,0.744030781
BRF1,862.3796663,-0.021851123,0.070231542,0.582044486,0.744050709
CD83,6241.315671,-0.021874654,0.05056721,0.582096453,0.744050709
G6PC1,11.78802657,-0.007224429,0.080804635,0.582239619,NA
TSPAN7,17.52592348,-0.008554226,0.080510653,0.582312325,NA
CALCRL,25.74883809,0.008286604,0.080570461,0.582329138,NA
CCN1,11.2490779,-0.005651229,0.081043385,0.582502615,NA
LAMB2P1,18.36443399,-0.009107544,0.080340006,0.582553075,NA
OR6R2P,20.56476693,-0.010159857,0.080433081,0.582701684,NA
CFAP251,81.77146722,0.014843244,0.077960891,0.58280341,NA
ZNF469,439.147175,-0.021972588,0.066904127,0.582888068,0.744771926
NRN1,254.6042333,-0.020541588,0.069625985,0.582896695,0.744771926
CDC14B,416.4775459,0.022102775,0.065604543,0.582931618,0.744771926
CPQ,904.535611,0.022725222,0.057751802,0.582973577,0.744771926
EDF1,4056.511261,0.022336397,0.052596053,0.583064625,0.744771926
SLC18B1,913.931144,-0.020193642,0.054879145,0.583135524,0.744771926
CLIC6,75.56512384,-0.016357224,0.077202162,0.583141072,NA
GUCD1,3172.513757,0.022287112,0.052881945,0.583198242,0.744771926
CCDC80,138.9113118,-0.018226198,0.074974411,0.583223761,NA
ADRA2C,14.31910583,-0.007152517,0.080801752,0.583226822,NA
MCM7,3124.077676,0.022358828,0.053367657,0.583248046,0.744771926
CCT7,4623.834355,-0.022664489,0.059765416,0.583455779,0.744943414
PYCR2,1505.667291,0.020691761,0.045275072,0.58360019,0.745015732
NAV3,77.63397674,-0.013873783,0.07851,0.583620322,NA
IKBKGP1,237.9553012,-0.021098401,0.070750979,0.583665322,0.745015732
CDK5RAP2,1702.153023,-0.022191133,0.058181935,0.583762628,0.745015732
DUSP14,346.5179984,0.022045455,0.066347061,0.583873776,0.745015732
CARS2,1345.155784,0.022106848,0.050438658,0.58387964,0.745015732
KCNQ5,12.37361583,0.005857507,0.081037525,0.584015092,NA
AIRE,9.168144926,-0.0067947,0.080865416,0.584220426,NA
AS3MT,15.54284285,-0.002970383,0.08132809,0.584357444,NA
SLITRK5,24.67102439,0.009187414,0.080374302,0.584358858,NA
MCTP2,27.35254668,-0.008063952,0.080580341,0.584375668,NA
SLC39A10,1082.211752,0.022756382,0.066988856,0.584594009,0.745689328
VPS16,1278.615693,-0.022207372,0.053259588,0.584688426,0.745689328
ZNF511,564.3079836,0.022657597,0.061803082,0.584694352,0.745689328
RAMACL,6.886927188,-0.004714061,0.081165333,0.584776709,NA
TSC22D2,1000.968065,0.021038993,0.065081175,0.584843437,0.745689328
CTNNBL1,1555.110148,-0.022573691,0.058944041,0.584915623,0.745689328
DZIP1L,465.9668147,0.02176591,0.06747583,0.584948088,0.745689328
SORT1,11487.6093,0.018642525,0.039014338,0.58495833,0.745689328
MMAA,255.0803101,0.018446676,0.074925806,0.58499563,0.745689328
TP53,2550.910882,-0.021888833,0.050711761,0.585334271,0.745914455
TCTN2,285.9441656,0.020022004,0.072281807,0.585394177,0.745914455
MPPED1,18.59185152,-0.009154266,0.080340369,0.585410157,NA
VPS25,1205.452741,-0.021942701,0.050829206,0.585411071,0.745914455
TTC27,338.9840965,0.02115453,0.069076276,0.585520742,0.745914455
TLN1,31923.8544,-0.022482436,0.056760401,0.585539906,0.745914455
SYT15,69.01813249,0.011545572,0.079556565,0.585686407,NA
NTAN1P2,16.68633731,0.008693336,0.080480928,0.585701598,NA
ZKSCAN2,253.3094873,-0.021511137,0.067340288,0.585855722,0.746174132
RCN1P2,36.28385435,0.010666461,0.079908771,0.585879389,NA
TAF1B,356.0803954,0.02100223,0.069909263,0.585899682,0.746174132
CIAO3,1012.080587,-0.022534969,0.061520741,0.586004591,0.746174132
UBAP1,2372.368374,0.019937948,0.044341069,0.586095237,0.746174132
HSD17B7,210.8744869,-0.021126498,0.069305632,0.586111542,0.746174132
TNFSF8,10.35584962,0.006871981,0.080857616,0.586166289,NA
SOCS3,594.0109104,0.021222121,0.070811811,0.586204604,0.746198959
ALDH1L1,8.408672427,-0.005813454,0.081004133,0.586373335,NA
FAT1,1019.053783,-0.020361247,0.071571842,0.586402017,0.746263624
CARF,261.3695548,-0.017170921,0.075943263,0.586402538,0.746263624
KLRD1,109.0373842,-0.011237368,0.079646772,0.586537155,NA
NENF,756.8790881,-0.022234193,0.054717143,0.586615322,0.746440771
OR52E4,13.03367835,0.007031903,0.080846025,0.58695987,NA
NBPF1,832.0301448,0.022364675,0.056853241,0.587171936,0.747055327
FLOT2,4770.058207,-0.021046035,0.047946379,0.587465972,0.747335693
THAP9,80.75160265,0.013311533,0.078732689,0.587515289,NA
NDUFA2,1272.684048,0.021414264,0.050697674,0.58757822,0.747384761
COG4,1546.542298,0.022460703,0.061892753,0.587731077,0.747485462
DDB2,1100.462755,0.022082033,0.061398817,0.587978513,0.747642507
RNF40,3563.201527,-0.020988809,0.0474932,0.588001964,0.747642507
SDCBP2,31.65624922,-0.010525246,0.079804896,0.588091773,NA
SYNPO2,25.9887946,0.009945786,0.080124609,0.588107009,NA
ZNF132,98.82940262,0.017527288,0.075488111,0.58812387,NA
ST3GAL3,282.8110552,0.021425616,0.06810768,0.588266267,0.747878874
CFAP68,171.8743789,0.015631502,0.077429157,0.588323227,NA
GIT2,4114.125267,0.020854832,0.046942094,0.588335313,0.747878874
ZNF506,294.988098,0.018765891,0.073529955,0.588479301,0.747966561
ZNF717,91.72289255,0.015651321,0.077212491,0.588489731,NA
PRXL2C,539.2135814,0.022796889,0.060818884,0.588551764,0.747966561
MICU2,1103.88005,0.02191052,0.053424444,0.588710323,0.748074347
DDX39B,6204.933645,0.021048636,0.049323967,0.588801906,0.748097011
SPTLC3,138.3806721,0.015769399,0.0771451,0.588982232,NA
CCDC85A,87.2921888,-0.016859024,0.076054858,0.588984907,NA
CILP2,11.36189878,-0.007376421,0.080717272,0.589012679,NA
MAGED4B,15.6976619,-0.00636887,0.080922361,0.589056758,NA
PDE8B,46.08817296,0.013043239,0.079427687,0.589088683,NA
HIRIP3,795.5756763,0.022221998,0.055131915,0.589104434,0.748387649
EVI5,797.3350404,0.022148683,0.06369033,0.589554544,0.748865677
ZNF578,82.45358267,-0.015413602,0.077385397,0.589582854,NA
UQCRFS1P1,340.3330675,0.02133637,0.068235738,0.58965624,0.748883177
GID4,583.5369425,-0.022403901,0.060450787,0.589715972,0.748883177
FOLR3,59.29739408,0.013514759,0.078545874,0.589762799,NA
PPM1G,2874.433124,0.021673065,0.051264273,0.589832245,0.748918385
NUDC,2121.914138,0.021088403,0.047452741,0.589891354,0.748918385
PDE4C,27.68373442,-0.009551796,0.080143764,0.590045942,NA
AKR7A2,1052.310602,0.021717356,0.056048199,0.590075209,0.748922617
LCORL,693.8531769,-0.022275395,0.061987732,0.590090122,0.748922617
PALD1,3023.781134,-0.022787222,0.058411133,0.590116174,0.748922617
DRD4,13.58913952,0.006042789,0.080972847,0.590185536,NA
HCFC2,357.6908722,0.021110185,0.068717651,0.5903535,0.749130086
MRPL45,956.2572761,0.022605849,0.059280961,0.59045908,0.749153464
HSD17B6,10.45153656,0.004815786,0.081143166,0.590499042,NA
JAKMIP3,11.91110308,-0.006517386,0.080879417,0.590597241,NA
CARD16,419.8046924,0.021523662,0.065565238,0.590604896,0.749153464
IKBKE,2230.624395,0.020226448,0.044244567,0.590632459,0.749153464
NFIL3,1063.135544,0.022594222,0.056054262,0.590667331,0.749153464
C2orf50,35.88442507,-0.011276144,0.079560036,0.590677053,NA
RNASE10,25.15933512,-0.008676895,0.080411794,0.590683546,NA
NPIPB14P,137.421874,-0.019400347,0.07261638,0.590694423,NA
DROSHA,1130.388211,0.022064767,0.058724578,0.590870693,0.749312315
TRAFD1,1703.092379,-0.017457472,0.055987907,0.590940312,0.749312315
TSC22D3,1021.444683,-0.021867093,0.057840171,0.591126234,0.749454383
RNASE3,9.061962243,0.0052843,0.081082414,0.591159894,NA
LRFN3,333.5184073,-0.017628864,0.074776753,0.591354242,0.749649766
LPAR3,14.88655496,0.008044546,0.080581843,0.591455502,NA
LAX1,17.5298776,0.008285036,0.080534457,0.591860483,NA
VSIG2,10.01108769,-0.006303493,0.080921988,0.591875281,NA
CHTOP,1870.09067,0.021389341,0.049968189,0.591892145,0.7502379
BNIP3P11,7.126190304,0.004866216,0.081139419,0.591952392,NA
MYL9,98.20027618,-0.017583961,0.075193829,0.591969722,NA
NPHP3,534.1956635,-0.016609364,0.068291884,0.591992212,0.750270989
MED31,204.8947082,0.018750488,0.073612951,0.592224981,0.750472231
KCNS3,7.902709487,0.005513451,0.081044145,0.592378625,NA
DDX59,404.4399317,0.021439825,0.064980179,0.592430825,0.750639307
ZNF91,320.39455,0.01892513,0.073456879,0.592649976,0.7508232
CHADL,16.91546866,-0.007147288,0.08074164,0.592717869,NA
FBXO6,498.5191572,-0.020543877,0.06990142,0.592835299,0.75095659
TTC8,480.9437163,-0.020608976,0.0671321,0.592969677,0.75095659
SHLD1,204.2854103,0.019443895,0.0724769,0.593006446,0.75095659
SEC61A2,224.0227248,-0.019900099,0.071279855,0.593051384,0.75095659
ZNF274,696.5814991,0.022112648,0.058112748,0.59317018,0.751013269
ATL1,197.0133556,-0.017000771,0.074769179,0.59318206,NA
IGFBP6,126.334414,0.01817577,0.074312918,0.593184334,NA
CAP1P1,40.92149256,-0.011843126,0.079228645,0.593211443,NA
CCL22,677.5880447,-0.021981181,0.061571632,0.593264245,0.751038625
SYTL1,186.209731,-0.015837409,0.076729117,0.593353406,NA
CNP,3946.118376,-0.022286841,0.058433915,0.593405003,0.751107652
CEP85L,218.899854,0.017766414,0.075134838,0.59346686,0.751107652
PLCD3,167.761432,0.013722878,0.078348485,0.593897279,NA
CA13,46.95601647,0.01036549,0.079854889,0.593937729,NA
ATP6V1E2,59.87670407,-0.013447467,0.078397887,0.594054558,NA
NEIL2,315.9411691,0.0221298,0.064664698,0.594133509,0.751857574
BATF2,283.8810468,-0.017149634,0.075411828,0.59430099,0.751975707
NTNG2,32.91258991,0.010655439,0.079754624,0.594309806,NA
APOBEC3D,37.15583111,-0.010869102,0.079632555,0.594383553,NA
RFXAP,105.0978172,0.015302784,0.077232386,0.594528426,NA
CHRM5,13.77280632,0.007385995,0.080680707,0.594574968,NA
MAOA,282.8311649,-0.018921936,0.072891495,0.595074336,0.75268073
GALNT1,4008.24246,0.021882016,0.059865593,0.595111541,0.75268073
ZNF431,717.7508142,-0.022243814,0.060556487,0.5951494,0.75268073
SELENOP,6668.61248,-0.021489572,0.06086861,0.595170784,0.75268073
TRPV4,231.5892291,-0.019372028,0.071912253,0.59523628,0.75268073
HEG1,1457.135843,-0.022479136,0.059535476,0.595303381,0.75268073
BPTFP1,85.25129257,-0.015052471,0.07736596,0.595324138,NA
IRF4,8.815333895,-0.00507732,0.08108087,0.595448099,NA
TMEM30BP1,16.3983398,-0.007986159,0.080549967,0.595456206,NA
NECTIN2,3353.612325,-0.019559859,0.043700572,0.595595332,0.752808959
SERINC3,4762.648983,-0.020122754,0.045915839,0.59570512,0.752808959
PCYT1A,3940.316211,-0.021074851,0.049230804,0.595723372,0.752808959
KIR3DX1,22.46451636,-0.008210473,0.080473289,0.595741293,NA
PLEKHM1,1958.198036,0.022003985,0.060061274,0.595766472,0.752808959
COPS5,1262.106695,0.02115793,0.05027604,0.59577586,0.752808959
KCNJ3,7.982199929,0.005235191,0.081080489,0.595906775,NA
PPFIA1,3055.277071,0.021055937,0.049781848,0.59594695,0.752931356
FAR2P1,39.05257366,0.012246312,0.079094554,0.595958925,NA
FAM241B,112.9824669,-0.01727646,0.075183113,0.596088679,NA
TEN1,562.7198904,-0.021929458,0.061761139,0.596464793,0.753491764
SLC4A1AP,1503.991673,0.020487011,0.047034882,0.596691555,0.753684365
GUCY1B1,40.71903426,-0.011838745,0.079225205,0.596727193,NA
DEDD,1290.476437,-0.021028468,0.045786704,0.596812012,0.753742661
EML1,99.80605237,-0.010910599,0.079579564,0.597031973,NA
RIMOC1,896.8670566,0.022152673,0.051047702,0.597061671,0.753964097
SNHG32,3621.358805,-0.019626954,0.0444945,0.597198097,0.754042506
RPGRIP1L,72.5973633,0.012175495,0.079081742,0.597270325,NA
GPR39,28.03914364,0.009114545,0.080234491,0.597355391,NA
PRKAB2,448.6896168,0.019224346,0.07236234,0.597555767,0.754400212
KLHDC3,3796.674817,-0.019792959,0.039421196,0.597780145,0.75458957
CFHR2,8.800381106,0.005586272,0.081011924,0.597813012,NA
RARG,76.21977246,0.013678049,0.078163923,0.598072706,NA
ACOT8,550.1968169,-0.021792442,0.061288787,0.598112448,0.754915102
SEC14L3,7.457571747,0.005464729,0.081034755,0.598335743,NA
SEPTIN11,4887.142249,0.021666366,0.06028592,0.598435387,0.755195472
RPLP1,15021.30616,-0.021490149,0.050152738,0.598483478,0.755195472
ETV4,21.83429147,-0.006832951,0.080743382,0.598523578,NA
RCBTB2,2753.702425,0.022389659,0.062189713,0.598634984,0.755292696
FER1L5,18.19378576,0.00837735,0.080433334,0.598715246,NA
CRPPA,25.91557368,0.007399893,0.080667005,0.598849135,NA
ACTR1B,2102.892575,-0.020731064,0.049157211,0.599189248,0.755897989
POU5F1,17.0650978,-0.006226756,0.080875816,0.5992383,NA
TSHR,44.7394526,-0.011417596,0.079313781,0.599251147,NA
HSPD1P11,8.262585113,0.006009384,0.080938519,0.599306041,NA
TPR,3335.698347,0.02253867,0.053929915,0.599399739,0.75595084
NPIPB4,702.8056849,0.020893026,0.063800099,0.599425396,0.75595084
CLDND1,1060.26603,0.021138944,0.051673815,0.599454708,0.75595084
SLC47A2,9.266536309,-0.005855471,0.080953147,0.59945817,NA
SPCS3,3735.563316,-0.018372658,0.040724339,0.599774251,0.756119228
ERCC6L,121.9464992,0.015433661,0.076926992,0.599835204,NA
TUFM,6536.321167,-0.022563009,0.047919404,0.599851284,0.756119228
KNOP1,568.4152284,0.019774128,0.069237403,0.599893445,0.756119228
HASPIN,207.8203804,0.019019992,0.072518022,0.599896675,0.756119228
AQR,1284.254931,-0.021335472,0.058017939,0.599960929,0.756119228
C2CD4D,10.92292354,-0.006092964,0.080909335,0.600050284,NA
SCG2,32.62854871,0.011608908,0.079265878,0.600084891,NA
ZNF706,1938.577122,-0.021604742,0.056440942,0.600134191,0.756243631
AGBL2,8.69364257,0.005385131,0.081037968,0.600266602,NA
FOXO3,2062.009566,0.018746164,0.044537439,0.600285328,0.75627836
MFN2,4289.177892,0.019803297,0.045954459,0.600310859,0.75627836
MORN3,51.13989506,-0.011563504,0.07918704,0.600342759,NA
PLEKHB1,30.17309304,-0.00963427,0.080000029,0.600363814,NA
ZNF180,187.3118098,0.018462706,0.073559854,0.600366435,NA
P2RY6,1457.025018,-0.020698202,0.067763923,0.600656777,0.756620184
NOL8,1330.095389,0.021651346,0.057552221,0.600798478,0.756704713
AARSD1P1,25.22902277,-0.008770719,0.08028757,0.600851868,NA
NOTCH3,58.15947127,0.008523192,0.08036926,0.600985019,NA
RTP4,98.24455246,0.015074224,0.077132752,0.601016395,NA
TMEM41B,700.5637546,-0.021159717,0.0630029,0.601167825,0.756889576
CSPG5,21.95597299,-0.00948036,0.080046383,0.601168987,NA
LAMC2,25.41151744,0.009903462,0.079989089,0.601182692,NA
FRMD4A,4588.224296,-0.01904855,0.044149595,0.601197926,0.756889576
FHL1,51.32962358,0.0126319,0.078523628,0.601220161,NA
GSTZ1,581.4035405,-0.021617178,0.060946699,0.601223048,0.756889576
LAS1L,903.7027246,0.021613266,0.056715371,0.601243711,0.756889576
MRPS31P5,29.84889522,0.009705255,0.080000421,0.601294217,NA
SYNGR3,24.0392438,0.009248435,0.080137434,0.60130957,NA
RPAP2,815.0571071,0.01745389,0.07472224,0.601324845,0.756897783
SERPINE2,341.0496255,-0.019990715,0.069860037,0.601430759,0.756937174
OR5AS1,152.1502573,-0.018374181,0.073285085,0.601454041,NA
AKAP3,104.0732208,-0.014927265,0.077156902,0.601473197,NA
CPB2,19.08722462,-0.007483558,0.08059053,0.601534633,NA
OCEL1,374.6228102,-0.01480907,0.06677811,0.602180774,0.75777137
RPRD2,2564.030584,-0.021196012,0.051724594,0.602300107,0.75777137
RSPH3,698.5290169,0.021624068,0.056848382,0.602356403,0.75777137
ACAD9,1342.835369,-0.020879779,0.050363519,0.602412295,0.75777137
TMX1P1,6.779960988,-0.00492921,0.081089075,0.602495448,NA
SDHC,2582.139171,0.021783246,0.057653167,0.602521843,0.75777137
SLC25A5,7373.396202,0.019972758,0.046665638,0.602541786,0.75777137
HSPB8,74.10517652,-0.014906533,0.076928317,0.602609992,NA
CCT8P1,13.83835142,-0.007158774,0.080680953,0.602821196,NA
PSMB8,2005.74767,0.021449047,0.056703096,0.60291133,0.758142127
B3GALT2,13.19423381,-0.007523701,0.080586939,0.60314995,NA
PRSS22,53.48926122,-0.013322069,0.07832604,0.603186795,NA
RINL,409.2298516,0.019537701,0.070681439,0.603245746,0.758468623
DCAF4L1,32.40654735,-0.010933445,0.079451085,0.603406303,NA
PRRG4,200.4771197,-0.018927695,0.072022968,0.603504818,NA
EID2,427.4587342,0.021582052,0.06053522,0.603519486,0.758718759
ABCG8,20.27080513,-0.008492014,0.080323984,0.603608429,NA
VIM,91970.72366,0.021136137,0.053398687,0.603811286,0.758882465
MPV17L,549.9283435,0.020674801,0.064327078,0.603815002,0.758882465
SERAC1,459.4313376,-0.021536648,0.062961427,0.603874139,0.758882465
ETV1,179.4085582,-0.017195041,0.074771124,0.603930764,NA
PTGES3L,23.19903018,0.007427964,0.080637296,0.604034517,NA
GUCA1B,28.7229967,-0.010041381,0.079810001,0.604047175,NA
KTI12,373.4638712,-0.021714834,0.063904895,0.604116732,0.759011842
ARPC5,11464.32667,-0.015834032,0.033485526,0.604126736,0.759011842
FOXP2,32.94170156,0.010310248,0.079696744,0.604252074,NA
ZNF773,173.4632429,0.015452696,0.076684151,0.604336515,NA
NPTX2,110.2704334,-0.016608375,0.075237895,0.604338129,NA
NKG7,75.97437325,0.0136271,0.077974912,0.604381563,NA
TIMP1,5825.518821,0.016742725,0.075715043,0.604385844,0.759243343
CNBD2,39.77355695,-0.010935897,0.079425453,0.604481868,NA
VIRMA,1333.220736,0.02120159,0.066485623,0.604487071,0.759276479
NFS1,533.565094,0.020630344,0.065881346,0.604949495,0.759688908
HMG20A,920.6235182,0.021635417,0.055912493,0.604965201,0.759688908
BANF1P2,6.443608559,-0.004565044,0.081134258,0.605006688,NA
ITGAV,13757.54244,0.022618169,0.047612906,0.60511908,0.759702486
CLMN,850.4977667,-0.020735027,0.067037765,0.605125797,0.759702486
MTA3,498.7312949,0.02068724,0.065793868,0.605274953,0.759795708
NPC2,16120.82437,0.019983717,0.043150164,0.605389647,0.759845655
NEGR1,76.73478702,0.008293775,0.08036176,0.605504652,NA
NKIRAS1,396.3088919,0.020794129,0.065814013,0.605525025,0.759921546
UBASH3B,3277.344458,-0.018056132,0.066539266,0.60562183,0.759949016
HCG4,9.836574211,0.00575533,0.080948121,0.605682055,NA
NDUFS2,3890.851235,0.018972518,0.042181839,0.605751145,0.760017268
MSRB1,549.5424955,0.021291228,0.059241507,0.605933842,0.760152472
EMID1,7.317961652,0.005034106,0.081067603,0.605947734,NA
PLA2G2D,36.65079831,-0.011213394,0.079290955,0.605958918,NA
KIF26A,10.9025034,-0.00645441,0.080817239,0.605977642,NA
TDRKH,289.1133048,0.023270425,0.072141983,0.606195421,0.76038659
MCAT,392.1727681,-0.019227374,0.068936728,0.606451833,0.760614168
OR10AC1,42.09031462,0.011939682,0.078979734,0.606484538,NA
OPRD1,62.46140344,-0.014091971,0.077586894,0.606611257,NA
ZBTB49,148.2049261,-0.016181903,0.075659178,0.60670213,NA
LRRC63,35.96265367,-0.010119052,0.079695832,0.60678093,NA
MISP3,60.50434754,-0.012369723,0.078673461,0.606823281,NA
THEM4,488.0578978,0.021064851,0.063803162,0.606882931,0.760963954
RNFT2,128.1235326,-0.015192915,0.076783087,0.60692289,NA
DDI2,2700.938835,0.02110752,0.051984004,0.606942214,0.760963954
HADHA,7590.005479,-0.021446686,0.048423181,0.606975504,0.760963954
DHRS7B,474.3854954,-0.020794724,0.063141479,0.607030788,0.760963954
TRGV8,13.2120647,-0.006843481,0.080723871,0.60718272,NA
MPZL3,122.3685101,0.014636505,0.077171007,0.607247842,NA
JADE3,38.74165014,-0.010426877,0.0796267,0.607279352,NA
